id,date,status,text,photo,parti
689595634899161,2019-12-10,Inactive,"1 famille monoparentale sur 2 vit sous le seuil de pauvreté en Wallonie 👩‍👧‍👦👨‍👧 ! Que prévoit le Gouvernement wallon PS-MR-Ecolo pour les aider au budget 2020 ? 🅾️ € !  Le #walgov abandonne les plus fragilisés et ceux qui peuvent basculer rapidement dans la pauvreté : les familles monoparentales, les parents d’enfants handicapés, les agriculteurs et les seniors.  Le #walgov doit revoir sa copie du budget wallon 2020.  #pauvretéàladiète #budgetinhumain",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/79134199_2302623799842008_5999479467473371136_n.jpg?_nc_cat=110&_nc_ohc=ujTw9zG8Y8EAX-vz_B-&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=d07eec3d5397baa509b0ad55ee445adc&oe=5ED21819,cdh
578833452945283,2019-12-03,Inactive,"🌟🧡 A l’occasion de la Journée internationale des Personnes handicapées,  Céline Fremault dépose une résolution au Parlement francophone bruxellois demandant le renforcement du dépistage précoce de l’autisme, le remboursement des frais de logopédie et de psychomotricité ou encore la garantie aux familles d’une guidance familiale continue tout au long du parcours de vie.   🤝 Vous connaissez l’engagement fort du CDH - Centre Démocrate Humaniste quant aux personnes en situation de handicap et ce, depuis de très nombreuses années. Le handicap peut toutes et tous nous toucher durant la vie, il nous fait basculer dans un monde différent, riche humainement mais encore trop peu valorisé et soutenu. Pour rappel, le cdH était à l'initiative de l'élaboration du Plan transversal Autisme en 2016.",,cdh
2277430572548445,2019-11-26,Inactive,"La question de l’avortement est une question délicate.  Pour le CDH - Centre Démocrate Humaniste, certains aspects doivent évoluer. Ce que propose la majorité des partis nous semble, sur certains points, excessif 🤔.  Et vous, qu'en pensez-vous ?",,cdh
420383335577143,2019-11-25,Inactive,"🚌 Offre limitée, horaires peu adaptés, manque de place, durée du trajet dépassant parfois les 2 heures...   Le transport scolaire prend parfois des allures de parcours du combattant.  Au CDH - Centre Démocrate Humaniste, on pense qu'il est important de travailler sur l’offre de bus et de train, en particulier en zone rurale !   Il en va du bien-être des enfants et de leur sécurité.   Pedibus, velibus, covoiturage,... de nombreuses initiatives  organisées par d’autres acteurs repensent également la mobilité scolaire au quotidien. Soutenons-les.   Avec Mathilde Vandorpe.",,cdh
558407591395064,2019-11-20,Inactive,"🤝 Un accord est intervenu à la Chambre sur le fonds blouses blanches 👨‍⚕️👩‍⚕️ ! Enfin !   Catherine Fonck a obtenu que le dispositif intègre le personnel infirmier à l’hôpital 🏥 mais aussi à domicile 🏡.  Le CDH - Centre Démocrate Humaniste appelle maintenant les régions à embrayer et à dégager des budgets pour renforcer les soignants des maisons de repos ou d’institutions prenant en charge des personnes handicapées.  📆 Il y a quelques semaines, certains partis faisaient de grandes déclarations mais surtout beaucoup de vent. Au cdH, plus que des paroles, nous posons des actes ✊ !",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/78259765_2260161190754936_6278790613890498560_n.jpg?_nc_cat=108&_nc_ohc=rswgWW06KYgAX-487dl&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=ac7cec6c8b5e018e3d711e4cb0636acb&oe=5E945E07,cdh
474047696560684,2019-11-18,Inactive,11 novembre #Armistice mais aussi #JournéeBelgeDesFemmes 💁‍♀ Demandons un GRAND DEBAT NATIONAL au Parlement !  💪#ToléranceZéro #UrgenceSociétale #StopViolences #StopFéminicides,,cdh
429143094417320,2019-11-18,Inactive,"Quand c'est non, c'est non !  ❌#StopViolences #StopViols   Faisons de la lutte contre les violences envers les femmes une véritable urgence sociétale !  #ActNow 💪  📢✊Rendez-vous le 24 novembre à 14h à la gare centrale pour la #manifestation Mirabal Belgium contre les violences faites aux femmes. Rejoignez-nous !  📞🆘Viol :  0800.98.100",,cdh
572179590276121,2019-11-17,Inactive,"Il y a des injures qui cognent comme des coups de poings 👊❌  #StopViolencePsychologique #RevengePorn #CyberHarcèlement  #ArrêteCestDeLaViolence  📢✊ Rendez-vous le 24 novembre à 14h à la gare centrale pour la manifestation Mirabal contre les violences faites aux femmes. Rejoignez-nous ! #ActNow💪   📞 Ligne Ecoute Violences: 0800 30 030 - 24h/24 7j/7, aussi pour l'entourage et le personnel de 1ère ligne, dans l'anonymat. #ToléranceZéro #NoSexisme",,cdh
425967838061914,2019-11-15,Inactive,"Maxime Prévot : ""Le cdH est disponible pour être un acteur de la solution et pas de la dissolution de notre pays."" 🇧🇪",,cdh
2537181719669205,2019-11-15,Inactive,"#NETHYS :   💸💰Des parachutes en or massif à près de 20 millions d'euros auraient été payés ce 9 octobre au nez et à la barbe du Gouvernement wallon PS-MR-ECOLO qui a laissé faire les cambrioleurs. Le gang des requins était dans la banque et s’est servi !  Pour François Desquesnes, l’envoi d’un Commissaire spécial, réclamé depuis le 6 octobre 2019 par le #cdH, aurait dû être envoyé en même temps que les décisions d’annulation des ventes. Le Gouvernement wallon avait les moyens d’agir par le décret gouvernance !   #CasseDuSiècle #ParachuteOrMassif #Nethys #Enodia",,cdh
2733525943372177,2019-11-13,Inactive,SAVE THE DATE : Rendez-vous le dimanche 24 novembre à Bruxelles pour la Marche contre les violences faites aux femmes #NousToutes,,cdh
537445150321812,2019-11-13,Inactive,"🚺 Féminicide : vers des dispositions urgentes pour éviter de nouvelles victimes.    En Belgique, une femme meurt tous les 🔟 jours sous les coups de son compagnon.   Face à ce constat dramatique, le CDH - Centre Démocrate Humaniste souhaite faire des violences faites aux femmes une véritable cause nationale. Une proposition de loi a récemment été déposée par Vanessa Matz et Maxime Prévot.   Objectif : l’instauration d’un bracelet anti-rapprochement à l’encontre des auteurs de violences intrafamiliales.",,cdh
809990089436884,2019-11-12,Inactive,"Toutes les Wallonnes, tous les Wallons, de 0 à 150 ans doivent pouvoir bénéficier d'une aide à domicile ! La solution on l'a, c'est l'assurance autonomie ! ⤵️",,cdh
428552197767107,2019-11-12,Inactive,Assurance autonomie : fausse #taxe ou vrai #besoin ? Forgez-vous une opinion ⤵,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/76817770_822506451530965_4275145270309683200_n.jpg?_nc_cat=110&_nc_ohc=uySs7hyUkQsAX9KDwOa&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=cc59db9f29c2334bb3e839143b779df5&oe=5E9CFFB6,cdh
2522680554722407,2019-11-07,Inactive,"Sortir de la crise, garantir un pays en état de marche, prendre des réformes indispensables…  1️⃣ an sans Gouvernement fédéral. Dans un mois ce triste constat pourrait devenir réalité. Les promesses formulées risquent d’être fortement contrariées. Si nous sommes en affaires courantes, nous sommes avant tout en affaires inquiétantes 🤔.   Invité sur le plateau de LN24, Maxime Prévot a rappelé que le CDH - Centre Démocrate Humaniste, bien que n’étant pas mathématiquement indispensable, souhaite être un facilitateur de solutions et se montrer constructif et utile en apportant son soutien depuis l’opposition à toutes les réformes pertinentes qu’une majorité en quête de stabilité pourrait vouloir proposer.  🆘 Il y a urgence.",,cdh
686195368539861,2019-11-06,Inactive,Assurance autonomie : fausse #taxe ou vrai #besoin ? Forgez-vous une opinion ⤵,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/76817770_822506451530965_4275145270309683200_n.jpg?_nc_cat=110&_nc_ohc=uySs7hyUkQsAX9KDwOa&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=cc59db9f29c2334bb3e839143b779df5&oe=5E9CFFB6,cdh
555241905227225,2019-10-31,Inactive,Assurance autonomie : fausse #taxe ou vrai #besoin ? Forgez-vous une opinion ⤵,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/75158870_555250651893017_2130171502413217792_n.jpg?_nc_cat=101&_nc_ohc=cBYTA6hxMFEAX-li1mI&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=26e987ea90e95a53b63fc8ead8275299&oe=5E9770C5,cdh
709538229532349,2019-10-29,Inactive,"En 5️⃣ ans, en Wallonie, le prix des maisons de repos a augmenté de 26,4 % et jusqu’à 32,1 % dans le secteur privé 📈  Les homes deviennent inabordables pour de nombreuses personnes ☹️   Constructions publiques, augmentation des pensions, réduction des coûts… il est urgent de trouver des solutions afin de garantir l’accessibilité à ces institutions.  Et si, en parallèle, on travaillait également à reculer l’âge où l’on franchit la porte ?   L’assurance autonomie, ca vous dit quelque chose 😉 ?",,cdh
534083534093620,2019-10-29,Inactive,"Toutes les Wallonnes, tous les Wallons, de 0 à 150 ans doivent pouvoir bénéficier d'une aide à domicile ! La solution on l'a, c'est l'assurance autonomie ! ⤵️",,cdh
1461770460642456,2019-10-29,Inactive,SAVE THE DATE : Rendez-vous le dimanche 24 novembre à Bruxelles pour la Marche contre les violences faites aux femmes #NousToutes,,cdh
548296309312901,2019-10-29,Inactive,"Le lave-vaisselle qui tombe en panne au lendemain de la garantie? 🔌 La batterie du GSM qui ne se charge plus🔋📱après 2 ans et demi.... les cartouches d’imprimante🖨 qu’on ne trouve plus dans le commerce ou encore la mise à jour indisponible ou inutilisable... autant d’exemples d’obsolescence programmée ou prématurée que nous rencontrons au quotidien ! 😡  Aujourd’hui, Vanessa Matz & CDH - Centre Démocrate Humaniste déposent une proposition de loi à la Chambre pour lutter contre l'obsolescence programmée et prématurée ⏱📺🖨📱  ✅Etendre la durée de garantie à la durée de vie des produits ✅ la disponibilité des pièces de rechange le temps de la durée de vie des produits ✅la TVA à 6% sur les réparations et les pièces de rechange ✅l’augmentation de la garantie à 2 ans pour les produits d’occasion. ✅une information transparente aux consommateurs La lutte contre le gaspillage et contre la surconsommation est une priorité pour la préservation de notre 🌎  + D'infos : http://www.vanessamatz.be/0118/fr/2787/Lutter-contre-les-obsolescences-programmee-et-prematuree-et-encourager-la-reparabilite",,cdh
718389668667113,2019-10-22,Inactive,"Le lave-vaisselle qui tombe en panne au lendemain de la garantie? 🔌 La batterie du GSM qui ne se charge plus🔋📱après 2 ans et demi.... les cartouches d’imprimante🖨 qu’on ne trouve plus dans le commerce ou encore la mise à jour indisponible ou inutilisable... autant d’exemples d’obsolescence programmée ou prématurée que nous rencontrons au quotidien ! 😡  Aujourd’hui, Vanessa Matz & CDH - Centre Démocrate Humaniste déposent une proposition de loi à la Chambre pour lutter contre l'obsolescence programmée et prématurée ⏱📺🖨📱  ✅Etendre la durée de garantie à la durée de vie des produits ✅ la disponibilité des pièces de rechange le temps de la durée de vie des produits ✅la TVA à 6% sur les réparations et les pièces de rechange ✅l’augmentation de la garantie à 2 ans pour les produits d’occasion. ✅une information transparente aux consommateurs La lutte contre le gaspillage et contre la surconsommation est une priorité pour la préservation de notre 🌎  + D'infos : http://www.vanessamatz.be/0118/fr/2787/Lutter-contre-les-obsolescences-programmee-et-prematuree-et-encourager-la-reparabilite",,cdh
2401085313488719,2019-10-18,Inactive,"📅 ✊ Ce jeudi 17 octobre, c’est la journée mondiale de lutte contre la pauvreté.  Alors que le gaspillage s’impose au menu de nos préoccupations, on se dit que quelque chose ne tourne pas rond 🙃.  Comment accepter qu’1️⃣/3️⃣ de la nourriture produite finisse à la poubelle et que dans le même temps, 2️⃣0️⃣% de la population belge vit sous la menace de la pauvreté ?   Chacun de nous gaspille entre 15kg et 20kg de nourriture par an 😳. Cela représente près de 180💲 par personne. Ces denrées, cet argent,… ne pourraient-ils pas contribuer à un meilleur équilibre ⚖️ ?      La journée mondiale de lutte contre la pauvreté réveille notre solidarité. Elle nous interroge également sur notre consommation.    Et si, plutôt que détruire, on favorisait les dons 🤩 ? Plutôt que jeter, on encourageait la solidarité 🤝 ?  📈Avantage fiscal pour les dons alimentaires, 📉 réduction de la TVA et Interdiction de destruction des invendus non alimentaires, lutte contre l’obsolescence programmée,… cette semaine, le CDH - Centre Démocrate Humaniste a déposé plusieurs propositions encadrant la lutte contre le gaspillage.",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/72341566_2189238881180501_932189438614700032_n.jpg?_nc_cat=100&_nc_ohc=9xI1g3albOsAX8I6S7a&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=4659f7444459ad66ce12b082fc584c26&oe=5ED13E88,cdh
508055083078291,2019-10-18,Inactive,"Reconnus pour leur contribution dans la lutte contre le terrorisme, les Kurdes font encore aujourd’hui rempart à la barbarie et au radicalisme. Des campements, où des djihadistes sont contrôlés et surveillés, sont aujourd’hui sous les bombes.  On fait quoi maintenant ?   ""La Belgique s'est mise la tête dans le sable par rapport à ces djihadistes belges. Il faut s'en occuper, pour notre sécurité"". Georges Dallemagne souhaite que l’OCAM fasse la clarté sur la question du rapatriement des djihadistes belges.",,cdh
568034360604195,2019-10-14,Inactive,"Toutes les Wallonnes, tous les Wallons, de 0 à 150 ans doivent pouvoir bénéficier d'une aide à domicile ! La solution on l'a, c'est l'assurance autonomie ! ⤵️",,cdh
2487923274657434,2019-10-14,Inactive,"3️⃣ jours de ""congé"" lors du décès d’un proche (enfant, conjoint, père, mère), c’est évidemment trop peu pour surmonter le choc.  Catherine Fonck & CDH - Centre Démocrate Humaniste souhaitent que la période de deuil soit allongée à 10 jours.   👊 Une proposition de loi vient d'être déposée.",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/72992935_2179273048843751_6769853577964814336_n.jpg?_nc_cat=109&_nc_ohc=SMh_2bkSLTAAX8mjU-5&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=56e1284b819e99631f5ad96cadb92f41&oe=5EDB8860,cdh
550213215799170,2019-10-11,Inactive,"Le nouveau #WalGov semble avoir oublié que toutes les pertes d’autonomie méritent une forme de sécurité sociale.  🤕 Heureusement, le cdH veille au grain et propose que chacun puisse bénéficier du soutien dont il a besoin au quotidien. #assuranceautonomie #DPR #ArcEnCiel",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/71803551_2176994809071575_5381896138477535232_n.jpg?_nc_cat=111&_nc_ohc=99NZfd7nOCYAX9GL9Kp&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=19e4f4dd4680cb77ab52e4e105e42bd4&oe=5E8DC516,cdh
2283774451748244,2019-10-11,Inactive,"À l’heure où j’écris ces lignes... des femmes, des hommes, des enfants qui étaient hier nos héros contre le terrorisme, meurent aujourd’hui déchiquetés par les bombes d’un tyran nommé Erdogan. Un autre homme nommé Trump, à l’esprit profondément déséquilibré, placé démocratiquement à la tête de la plus grande puissance militaire du monde, l’a autorisé à commettre ce crime de guerre.  (Georges Dallemagne)  À l’heure où j’écris ces lignes, la classe politique belge se passionne pour une médiocre affaire de truands du côté de Liège, sans la moindre réaction à l’égard d’un nouveau conflit aux portes de l’Europe, sans un mot, ou si peu contre l’horreur, sans vraiment se rendre compte que l’Europe, ce rêve d’humanité que nous chérissons se meurt aussi, en même temps que les kurdes et leurs alliés arabes, turkmènes et chrétiens aux confins de l’Euphrate. À l’heure où j’écris ces lignes les premières images de corps sans vie apparaissent sur nos écrans et bientôt nous entendrons des murmures d’indignation dont les criminels se moqueront. À l’heure où j’écris ces lignes j’espère encore un sursaut, un cri de rage, un pays, mon pays, une Europe, ma patrie, une communauté internationale, notre humanité, qui se lèvent contre l’infamie, contre cette nouvelle régression de l’humanité, contre la pente vertigineuse, chaotique, mortelle d’une guerre illégale, illégitime, inégale. Contre la terreur.",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/72704140_2283774515081571_7969702728471412736_n.jpg?_nc_cat=109&_nc_ohc=JBS-X49thrcAX9uDFYO&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=eb04c7674298251e7aa07df91fc71926&oe=5ED88498,cdh
424030805130436,2019-09-16,Inactive,🚲Vous avez besoin de votre vélo avant ou après votre trajet en train ? Alors vous savez à quel point c’est parfois galère!  👍 Il faut prévoir plus d’espace pour permettre aux voyageurs d’embarquer avec leur vélo.,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/71275261_598051310733129_3054563105779482624_n.jpg?_nc_cat=100&_nc_ohc=y8FZ1FHBYHwAX-gOEr7&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=539050acad99023bad1134458cdd050f&oe=5E99505F,cdh
687109608474699,2019-09-06,Inactive,"L'interview de Maxime Prévot ⤵️ L'essentiel ? C’est se soigner décemment, c’est une mobilité fluide, c’est appréhender le vieillissement de la population, non pas comme un coût, mais comme une chance, c’est un air qui n’est pas pollué… En fait, c’est se recentrer sur les préoccupations de la qualité de vie.",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/70581997_2909637489050442_4168189512213594112_n.jpg?_nc_cat=111&_nc_ohc=DD8eZKT_BAAAX_qGlG6&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=98efd7e4b37b01941502ddabeb6bed0a&oe=5E8DF35D,cdh
435363790402145,2019-08-30,Inactive,"Un djihadiste belge, impliqué dans les attentats de Paris et de Bruxelles, a été arrêté. Pour Georges Dallemagne, il faut le juger. Pour les victimes, pour notre sécurité, pour identifier les éventuelles complicités.",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/70026627_435363827068808_3856493384671690752_n.jpg?_nc_cat=104&_nc_ohc=atQvDEmoYJMAX_0lJ0W&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=5871bb74b2a71e875bf908420a957fe7&oe=5E9F831A,cdh
768739683540999,2019-08-01,Inactive,"L’année passée, le 1er août était le “jour de dépassement”. Cette année, ce jour est arrivé le 29 juillet. Continuer de consommer comme nous le faisons n’est pas la solution et un jour, nous risquons de ne plus pouvoir consommer du tout. Des alternatives existent : acheter des produits locaux et de saison plutôt que des produits du bout du monde. Tant qu’il est encore temps. Tant que nous avons le choix. Nos idées ➡️ http://www.lecdh.be/nos-idees/la-sante-dans-mon-assiette",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/67712001_2055591614545229_7562201024610435072_n.jpg?_nc_cat=111&_nc_ohc=0r2Go482yDQAX8ZNLxH&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=6badada2d10d0b87beced885bb725993&oe=5E962BDB,cdh
521484635324167,2019-07-29,Inactive,"Nos zones rurales sont le cachet de notre terroir, nous devons en prendre le plus grand soin. Et c’est pourquoi nous devons impérativement accompagner nos agriculteurs, et ne pas les abandonner dans leur travail. Vous voulez nous partager vos idées à ce sujet ? Répondez à Maxime Prévot en nous écrivant vos suggestions et réflexions.",,cdh
444606699724215,2019-07-26,Inactive,"Pour le cdH, le #Mercosur c’est non ! Une agriculture locale, durable et responsable c’est oui, oui et encore oui ! #FoireDeLibramont",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/67380764_2045457708891953_4515098534722142208_n.jpg?_nc_cat=110&_nc_ohc=zdfTBqPWl3QAX9RwtE8&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=b199617ba5f0ff597706e3d4af537a57&oe=5E98549A,cdh
679922972479703,2019-07-25,Inactive,"La Foire Agricole de Libramont commence demain !  Pour l’occasion, Benoit lutgen. vous fait part de ses priorités pour une Europe soucieuse du monde rural et de ses agriculteurs.   Mais vous aussi, vous avez votre mot à dire !   N’hésitez pas à réagir en commentaires et donnez-nous votre avis !",,cdh
476336392925706,2019-07-25,Inactive,"De l’eau en abondance, pour les animaux de compagnie, de prairie mais aussi pour les oiseaux. 💦🐮",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/67416499_2038753206229070_4156111523011362816_n.jpg?_nc_cat=109&_nc_ohc=-sOzNNKYDmkAX-HK2Ab&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=ee229a4bfde76db75c521877fc048176&oe=5E9631B6,cdh
359341184749653,2019-07-24,Inactive,"Ne laissez pas vos animaux dans une voiture, même 5 minutes ! Les températures grimpent très vite et le coup de chaleur peut être fatal aussi pour les animaux. 🌡🐶",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/67260534_2038755656228825_1221837768154415104_n.jpg?_nc_cat=102&_nc_ohc=pHsSFIJhNvMAX9QshJI&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=0d2de6b570b83dfb2a60bb2aaa97fbef&oe=5ED0BCB8,cdh
2332481113677080,2019-07-23,Inactive,"Le soleil revient et les températures augmentent. 🌡 Mais attention à vos animaux ! Évitez les promenades en journée, les voiries sont brûlantes pour leurs coussinets. 🐶🐾 Pensez à eux !",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/67403534_2038743826230008_7921626969093963776_n.jpg?_nc_cat=109&_nc_ohc=AuGAseKISqQAX9giAbI&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=bb18053d9f9138979b4e38a86916ec78&oe=5EA2D06D,cdh
379920906200826,2019-05-25,Inactive,"Les jeunes s’engagent ! Et toi, tu votes ? #AutrementMaintenant",,cdh
382026172662489,2019-05-24,Inactive,"Le 26 mai, nous votons.",,cdh
479534532793463,2019-05-23,Inactive,,,cdh
2300156600251886,2019-05-22,Inactive,"Des études accessibles pour tous ! 🎓 Le cdH veut renforcer le soutien financier aux étudiants. Relever les plafonds des revenus pour les bourses d’études, appliquer des tarifs réduits dans les transports en commun sans limite d’âge et renforcer les aides aux étudiants qui doivent koter !   Pour plus d'infos ➡ http://www.lecdh.be/nos-idees/former-les-createurs-d-avenir",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61254492_2300156623585217_7601763089360355328_n.jpg?_nc_cat=109&_nc_ohc=0TlA2usYmDcAX9ASXPp&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=aa0bead108f36286581b868d139348ed&oe=5E951169,cdh
293503258206062,2019-05-22,Inactive,"Des études accessibles pour tous ! 🎓Le cdH veut renforcer le soutien financier aux étudiants. Relever les plafonds des revenus pour les bourses d’études, appliquer des tarifs réduits dans les transports en commun sans limite d’âge et renforcer les aides aux étudiants qui doivent koter ! Pour plus d'infos ➡ http://www.lecdh.be/nos-idees/former-les-createurs-d-avenir",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61283365_293503294872725_7306746909694099456_n.jpg?_nc_cat=109&_nc_ohc=Pij19C7mofkAX-I4FgN&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=cd96d88c7fcdaa0b4ee85ea708b9e932&oe=5ED7F45F,cdh
485153578690937,2019-05-22,Inactive,"Des études accessibles pour tous ! 🎓Le cdH veut renforcer le soutien financier aux étudiants. Relever les plafonds des revenus pour les bourses d’études, appliquer des tarifs réduits dans les transports en commun sans limite d’âge et renforcer les aides aux étudiants qui doivent koter ! Pour plus d'infos ➡ http://www.lecdh.be/nos-idees/former-les-createurs-d-avenir",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61264697_485153592024269_2791588193890205696_n.jpg?_nc_cat=105&_nc_ohc=3fjgXek0BKsAX-999B7&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=3e7b1b7c5db89ee2c0c6d1e47f0f75db&oe=5EA5E40F,cdh
668335166949862,2019-05-21,Inactive,Nous voulons instaurer une école la plus égalitaire possible. Permettons à chaque enfant de maîtriser la langue dans laquelle les cours sont donnés : renforçons l’apprentissage du français pour ceux dont ce n’est pas la langue maternelle.   Découvrez toutes nos propositions en matière d’asile et de migration ➡️http://www.lecdh.be/article/refugies-de-guerre-et-asile-25-propositions-pour-une-politique-europeenne-coherente-equitable-et-fraternelle,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61311345_668335190283193_5322356492911771648_n.jpg?_nc_cat=105&_nc_ohc=_0o6jbAwOlMAX9A4dK4&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=a8625cfbcc0624625ec1ebeca2433d3c&oe=5EA143D2,cdh
412986379542684,2019-05-21,Inactive,Nous voulons une société la plus incluante possible. Permettons à chaque personne venant d’un pays étranger de comprendre les opportunités de notre société.   Découvrez toutes nos propositions en matière d’asile et de migration ➡️http://www.lecdh.be/article/refugies-de-guerre-et-asile-25-propositions-pour-une-politique-europeenne-coherente-equitable-et-fraternelle,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61206823_412986399542682_2380861085554049024_n.jpg?_nc_cat=101&_nc_ohc=QXTUhN3PIAoAX-xVbAw&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=3294a5c2a6387c066c9adba7c0d420cc&oe=5EA31CEF,cdh
319732272274360,2019-05-20,Inactive,Il faut accéder plus facilement au soutien de logopèdes et de séances de psychomotricité pour que les enfants autistes puissent développer leur potentiel. Retrouvez toutes nos propositions sur http://www.lecdh.be/nos-idees/faciliter-la-vie-pour-plus-d-autonomie,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60922702_847986742201777_4467298357626273792_n.jpg?_nc_cat=109&_nc_ohc=V_AmU4l3Lh4AX-VI1p-&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=0f75de967574f51f6aa479d81ce7a522&oe=5E9535D4,cdh
818842958479058,2019-05-20,Inactive,Il faut augmenter les places d’accueil dans des infrastructures de jour et de nuit pour les personnes handicapées. Pour que leurs proches puissent souffler et rester confiants. Retrouvez toutes nos propositions sur http://www.lecdh.be/nos-idees/faciliter-la-vie-pour-plus-d-autonomie,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60920245_876618232675378_4556694348091097088_n.jpg?_nc_cat=111&_nc_ohc=1QwS0cDaCHEAX8ga-EZ&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=9d028f5cebdb1e797ac4f7ba51282a5e&oe=5E93BC87,cdh
665786993844899,2019-05-17,Inactive,"Envie de briser le « plafond de verre » ? Nous aussi ! Nous voulons favoriser l’égalité professionnelle à tous les échelons professionnels. Parce que les femmes bossent autrement, mais tout autant ! Toutes nos propositions ici ➡http://www.lecdh.be/nos-idees",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61033158_665787020511563_7934701446543441920_n.jpg?_nc_cat=108&_nc_ohc=BcVtfqSF1hUAX_CNQTa&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=da9be1ddb9ba439057274004ee30fca9&oe=5E9E1240,cdh
417428322438459,2019-05-17,Inactive,Il faut accéder plus facilement au soutien de logopèdes et de séances de psychomotricité pour que les enfants autistes puissent développer leur potentiel. Retrouvez toutes nos propositions sur http://www.lecdh.be/nos-idees/faciliter-la-vie-pour-plus-d-autonomie,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60937240_417428345771790_4836624777252700160_n.jpg?_nc_cat=108&_nc_ohc=R81dS1Kigu0AX-Dup0n&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=14db9dda6134fcaa2ffb586459e01d7e&oe=5EDA71D5,cdh
343887742985473,2019-05-17,Inactive,"Parce qu'avoir un animal n'est pas un droit, mais un privilège, le cdH a imposé le permis de détention. 📄✅ Désormais, les récidivistes peuvent être sanctionnés plus efficacement et beaucoup plus rapidement. Une victoire qui appelle d’autres engagements ! Découvrez nos idées pour plus de respect animal ➡️ http://www.lecdh.be/nos-idees/respecter-les-animaux",,cdh
