,date,status,id,text,photo
73,11 mai 2019 - 26 mai 2019,Inactive,ID : 357777121517274,🔴 Découvrez les 20 propositions phares du PS ici ⤵️ https://www.ps.be/?fbclid=IwAR2dXKcGEJwi4TwMqiSRuVuXO6DCZV8VVVDJgiys0wq9vVGSUdw-_tRHRwQ#/page/article/Decouvreznos_20_propositions_phares/19700,
74,11 mai 2019 - 26 mai 2019,Inactive,ID : 2160007824076898,"Tes droits, notre combat ! Ta liberté, notre priorité !",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60431138_2160007854076895_3868883682420850688_n.jpg?_nc_cat=107&_nc_ohc=1MsZgGAS6dcAX9_jWdM&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=e54c64b4cf3c3d9e2dd36b54ef070ff1&oe=5E931C21
75,10 mai 2019 - 26 mai 2019,Inactive,ID : 289895685226033,"🔴 Augmenter les aides aux familles monoparentales en rendant le prix des crèches plus accessible, en instaurant des garderies gratuites à l’école ou encore en veillant à un meilleur paiement des allocations familiales, … Une priorité PS !",
76,10 mai 2019 - 26 mai 2019,Inactive,ID : 424061644841152,"🔴 4 enfants sur 10 vivent dans la pauvreté à Bruxelles ! Grâce au PS, les allocations familiales ont été renforcées. Cela doit perdurer !",
77,10 mai 2019 - 12 mai 2019,Inactive,ID : 2337001343244687,"Un triple zéro, sur le plan social, économique et budgétaire pour le gouvernement MR/N-VA !  Après le Bureau du plan qui a évalué l'ardoise budgétaire à 11 milliards d'euros pour 2022, l'université de l'UCLouvain qui a ramené de 230.000 à 30.000 le nombre d'emplois privés créés par le gouvernement MR/N-VA en 5 ans. La Banque nationale démontre aujourd’hui que le gouvernement MR/N-VA a asphyxié la consommation privée dans le pays.",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60320037_2337001383244683_7881183551285100544_n.jpg?_nc_cat=108&_nc_ohc=p2EtDlsXFNIAX-qEPHK&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=ecc0ede0ff619134ed8e8224276a9f60&oe=5E9A4FE1
78,10 mai 2019 - 26 mai 2019,Inactive,ID : 379511219369791,"🔴Ce gouvernement MR-N/VA est le plus machiste et régressif pour les droits des femmes depuis des dizaines d’années. Il y a une urgence sociale à soutenir les  femmes, surtout celles qui vivent seules avec leur(s) enfant(s).  Retrouvez quelques priorités PS avancées par Caroline Désir & Delphine Chabbert",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60293522_379511239369789_7924995516239183872_n.jpg?_nc_cat=106&_nc_ohc=2bMD1fszCMgAX_WEY8L&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=2668a217f6e3061acea3fc8a41e904f8&oe=5ED30308
79,9 mai 2019 - 26 mai 2019,Inactive,ID : 2178701855498490,Personnalisez votre photo de profil aux couleurs du PS !,https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/59901646_2446273252050955_3184088655023046656_n.jpg?_nc_cat=101&_nc_ohc=00ydybrq3uYAX-GJMte&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=70525e503db05beae1c7fb7b7bc6d380&oe=5EA25407
80,9 mai 2019 - 26 mai 2019,Inactive,ID : 2327326913992392,"🇪🇺Journée de l'Europe 🇪🇺  4 priorités PS pour l’Europe: ⭐️ Un salaire minimum européen. ⭐️ Une fiscalité plus juste. ⭐️ Des accords commerciaux basés sur des normes sociales, sanitaires et environnementales fortes. ⭐️ Un plan d’investissement à long terme de « 1.000 milliards d'euros pour le climat et l’emploi ».",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/59784619_2445925352085745_255218226722504704_n.png?_nc_cat=101&_nc_ohc=7IZ6xBDvCc4AX-LmUSl&_nc_ht=scontent.fgva1-1.fna&oh=50be722fa4b8c0e984be56433e18a8bd&oe=5ED0F884
81,8 mai 2019 - 26 mai 2019,Inactive,ID : 403308626949564,"🔴🏠Rénovation de votre logement : pour le PS, il est fondamental d’améliorer la qualité de vie des habitants, de réduire l’impact environnemental des habitations et de diminuer leurs coûts.",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/59791955_2444557792222501_1405131428861050880_n.png?_nc_cat=102&_nc_ohc=w4zc2rG1SmgAX_em9Uf&_nc_ht=scontent.fgva1-1.fna&oh=914e0b6117579969e4f53aecf47f7211&oe=5E8E4345
82,8 mai 2019 - 26 mai 2019,Inactive,ID : 1042666582609874,"Tes droits, notre combat ! Ta liberté, notre priorité !",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60020441_1042666605943205_3853266687411355648_n.jpg?_nc_cat=105&_nc_ohc=Q8Xy4fPX8V4AX9WD3iG&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=2c703b34a685aa2f2e33be9dcfef4243&oe=5E932B3F
83,7 mai 2019 - 26 mai 2019,Inactive,ID : 2222736404488195,"🔴 Trouver quelqu’un pour s’occuper de ses enfants malades n’est pas toujours évident. C’est pourquoi, le PS veut instaurer un congé « en cas d’urgence familiale » de minimum 10 jours, sans perte de salaire, afin de permettre aux parents de se libérer quand leurs enfants tombent malade.",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/59628502_2443133902364890_8235926375098220544_n.png?_nc_cat=101&_nc_ohc=71tZxFY6WHAAX-ZqAEW&_nc_ht=scontent.fgva1-1.fna&oh=2f299d053ef9bf9ac6a0a55bf20e93fe&oe=5E9795C4
84,7 mai 2019 - 26 mai 2019,Inactive,ID : 324293711586600,"Le PS, parti le plus sensible au bien-être animal !  🔺Inscrire le «bien-être animal» dans la Constitution et le Code civil 🔺Nommer un.e Ministre dans chaque gouvernement 🔺Créer des conseils communaux du «bien-être animal»,... Découvrez l'ensemble de nos mesures: ⤵️ https://bit.ly/2ISxT3U",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60009338_324293768253261_3890804834722381824_n.jpg?_nc_cat=101&_nc_ohc=wR3w8P5MLXUAX82EQ4H&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=d2c22e7bfffdb7efe4cf07243d78e26e&oe=5EA522FE
85,6 mai 2019 - 26 mai 2019,Inactive,ID : 2174075862647108,"Protéger, Reconstruire, Vivre mieux #PS2019  🔴 Une des priorités du PS: l’individualisation des droits sociaux pour améliorer la protection sociale de chaque personne.",
86,6 mai 2019 - 26 mai 2019,Inactive,ID : 276170753290504,"🔴 Dans 2 mois, nous irons tous voter.  Pouvoir d’achat, santé, climat, fiscalité, services publics, lutte contre les inégalités... Retrouvez toutes nos propositions ici ⤵️  https://www.ps.be/#/page/article/Decouvrez_les_programmes_du_PS_pour_les_elections_du_26_mai_2019/19572   Protéger, reconstruire, vivre mieux ! #PS2019",
87,6 mai 2019 - 26 mai 2019,Inactive,ID : 178052209782531,"🔴 Pour mieux répartir les emplois entre tous, le PS veut mettre en place des projets pilotes collectifs et concertés de réduction du temps de travail.",
88,6 mai 2019 - 26 mai 2019,Inactive,ID : 394790001250337,Chaque femme doit pouvoir disposer de son corps.  🔴 Le PS veut une fois pour toute dépénaliser l'IVG.,
89,6 mai 2019 - 26 mai 2019,Inactive,ID : 553893008471860,"🔴Le PS veut instaurer une taxe sur les grandes fortunes !  Un impôt sur les fortunes qui dépassent 1,25 million d’euros, hors habitation et biens affectés à l’activité professionnelle.  #PS2019",
90,6 mai 2019 - 26 mai 2019,Inactive,ID : 334793003847715,"🔴 Grâce au PS, la contraception est désormais gratuite pour les femmes jusqu’à 25 ans ! Le PS a également obtenu la gratuité de la pilule du lendemain pour toutes les femmes, quel que soit leur âge.",
91,6 mai 2019 - 26 mai 2019,Inactive,ID : 2381663962120554,🔴 Le PS fera en sorte de refinancer les transports publics notamment la SNCB et de diminuer de 21% à 6% la TVA sur les moyens de transport légers. 🛴🚲,
92,6 mai 2019 - 26 mai 2019,Inactive,ID : 348839679074386,👮🏼‍♀️👮🏻‍♂️Le PS propose de renforcer la sécurité en engageant 3000 policiers supplémentaires.,
93,6 mai 2019 - 26 mai 2019,Inactive,ID : 2363997670537866,🔴 Le PS veut accentuer la lutte contre l'échec scolaire et le redoublement. Nous voulons mettre en place un accompagnement personnalisé des élèves.,
94,6 mai 2019 - 26 mai 2019,Inactive,ID : 2847159355509647,🔴 🍁 Le PS veut autoriser et encadrer la production de cannabis à des fins de consommation personnelle.,
95,6 mai 2019 - 26 mai 2019,Inactive,ID : 335782520464371,Psssst... C'est par ici !  Découvrez nos engagements et partagez-les  ➡️ https://psssst.be/,
